x,y,id
-73.26308,-31.19679,DEP SALC_011_SM
-79.10345,-27.17,DEP SALC_012_SM
-88.12199,-36.435955,DEP SALC_013_SM
-77.96365,-29.77613,DEP SALC_014_SM
-68.22173,-26.953304,DEP SALC_015_SM
17.950186,-14.2498255,DEP SALC_016_SM
-88.37216,-36.280117,DEP SALC_017_SM
-79.002205,-26.911774,DEP SALC_018_SM
-66.77385,-14.61697,DEP SALC_019_SM
-67.295784,-24.509731,DEP SALC_020_SM
-87.374054,-36.73206,417-32
-12.651753,-34.16278,417-33
-13.412961,-31.12158,417-34
-58.382065,19.752462,418-22
-42.81043,-2.9248335,418-23
-61.309074,-32.054783,419-18
-61.30787,-32.142986,419-19
-60.845566,-25.732195,419-20
-58.39305,19.78523,419-21
-37.239372,39.931236,7-15
-36.262814,20.268848,7-16
55.696438,-29.657501,420-0
64.49565,-34.7165,420-1
64.60387,-34.699677,420-2
75.59335,-30.623827,421-7
19.661005,-65.543755,422-10
21.129545,-65.995834,422-11
21.154266,-66.01574,422-12
21.106953,-65.98949,422-15
20.193388,-65.64223,423-16
19.879974,-65.59225,423-17
21.36162,-66.044334,423-18
21.221058,-66.03369,423-19
13.42538,-15.072542,423-20
21.941141,-65.822655,423-21
21.964935,-65.82198,424-22
21.88903,-65.77438,424-23
21.820755,-65.57172,424-24
21.83358,-65.56166,424-25
21.949888,-65.749725,424-26
21.149994,-65.99515,424-27
19.593884,-65.516815,425-28
16.915058,-65.09537,425-29
16.773125,-64.99764,425-30
17.382069,-65.15707,425-31
19.761082,-65.538155,425-32
16.804852,-65.5251,425-33
16.778965,-65.53359,426-34
17.498386,-65.239006,426-35
17.170872,-65.252,426-36
-5.6466756,-94.28459,TOP PHII_001_SM
-21.170195,-99.71397,TOP PHII_002_SM
-20.626038,-101.16268,TOP PHII_003_SM
-21.150953,-99.71996,TOP PHII_004_SM
-5.6560082,-94.29373,TOP PHII_005_SM
-12.773511,-104.97563,TOP PHII_006_SM
-76.82436,-46.522755,STU_CLASS_001SM
14.28966,54.02273,STU_CLASS_002SM
7.207393,93.98901,STU_CLASS_003SM
7.1921096,86.90641,STU_CLASS_004SM
-55.804493,26.072197,STU_CLASS_005SC
14.202701,53.87735,STU_CLASS_008SM
23.060812,79.819115,STU_CLASS_009SM
12.726772,86.931114,STU_CLASS_010SM
10.5491295,89.204414,STU_CLASS_011SM
10.798677,72.954445,STU_CLASS_012SM
56.0441,-14.556318,205-25
56.16797,-14.401252,205-26
39.85118,-7.6707993,206-28
41.08553,-8.508242,206-29
38.57859,48.611687,CONG5_001_SM
57.71947,21.115522,CONG5_002_SM
57.12272,20.957426,CONG5_003_SM
67.34051,35.18601,CONG5_004_SM
61.26761,35.891487,CONG5_005_SM
71.61069,34.83971,CONG5_006_SM
69.83268,34.021164,CONG5_007_SM
72.06094,34.35525,CONG5_008_SM
65.39438,11.634637,CONG5_009_SM
65.84528,3.7855856,CONG5_010_SM
65.36248,11.874028,CONG5_011_SM
65.44056,11.744663,CONG5_012_SM
65.05141,12.288516,CONG5_013_SM
65.29574,12.743095,CONG5_014_SM
65.33893,6.579216,CONG5_015_SM
61.968086,9.874004,CONG5_016_SM
66.306175,5.648477,CONG5_017_SM
62.342194,8.8222475,CONG5_018_SM
66.108475,5.7975545,CONG5_019_SM
61.672073,13.485773,CONG5_020_SM
62.106274,13.502692,CONG5_021_SM
61.675976,13.08944,CONG5_022_SM
61.564663,44.43429,CONG5_023_SM
62.09268,10.412659,CONG5_024_SM
61.51641,12.300599,CONG5_025_SM
73.377815,13.022077,CONG5_026_SM
61.47602,9.167655,CONG5_027_SM
61.91046,9.219558,CONG5_028_SM
61.80748,9.159835,CONG5_029_SM
65.76418,16.847359,CONG5_030_SM
74.35682,41.66067,CONG5_031_SM
62.24233,8.912698,CONG5_032_SM
64.92158,14.597229,CONG5_033_SM
62.61609,13.527281,CONG5_034_SM
63.738594,30.142883,CONG5_035_SM
71.2314,42.301853,CONG5_036_SM
61.84988,13.164516,CONG5_037_SM
61.516766,12.300459,CONG5_038_SM
61.918682,13.536574,CONG5_039_SM
60.859413,36.461815,CONG5_040_SM
60.489605,37.02432,CONG5_041_SM
61.036224,36.506714,CONG5_042_SM
46.058025,37.711044,CONG5_043_SM
71.194466,43.324406,CONG5_044_SM
62.86493,13.995924,CONG5_045_SM
69.772484,42.09483,CONG5_046_SM
66.207344,5.4082737,CONG5_047_SM
78.61421,4.8973346,CONG5_048_SM
97.66558,9.368616,CONG5_049_SM
81.16533,5.1641088,CONG5_050_SM
102.67085,13.331599,CONG5_051_SM
99.91518,17.687862,CONG5_052_SM
76.52806,23.296251,CONG5_053_SM
42.676132,21.107231,CONG5_054_SM
100.153786,18.113974,CONG5_055_SM
100.11553,17.87791,CONG5_056_SM
71.96936,36.01465,CONG5_057_SM
83.0237,5.8955326,CONG5_058_SM
68.452095,41.56317,CONG5_059_SM
79.95537,9.834463,CONG5_060_SM
96.51061,26.899769,CONG5_061_SM
-50.424088,55.307915,CONG5_062_SM
61.71176,45.236217,CONG5_063_SM
56.304707,42.610348,CONG5_064_SM
100.11523,17.877369,CONG5_065_SM
89.56161,36.171688,CONG5_066_SM
99.05646,9.066651,CONG5_067_SM
99.98995,10.110955,CONG5_068_SM
-25.507895,-23.957712,CONG5_069_SM
99.324974,3.131678,CONG5_070_SM
99.32493,3.1315532,CONG5_071_SM
81.85358,3.7662568,CONG5_072_SM
44.982494,22.623669,CONG5_073_SM
99.402306,3.1555717,CONG5_074_SM
82.79457,5.125311,CONG5_075_SM
98.60719,2.9510286,CONG5_076_SM
76.26686,6.6744285,CONG5_077_SM
99.4756,3.117184,CONG5_078_SM
83.51409,4.7696724,CONG5_079_SM
88.27658,20.0879,CONG5_080_SM
77.61147,8.167045,CONG5_081_SM
80.007614,22.448227,CONG5_082_SM
44.98632,35.958054,CONG5_083_SM
80.49855,22.458727,CONG5_084_SM
77.2975,11.86441,CONG5_085_SM
92.865746,30.403492,CONG5_086_SM
93.32811,4.6281137,CONG5_087_SM
83.65706,44.70245,CONG5_088_SM
73.844536,45.930817,CONG5_089_SM
84.2683,9.97878,CONG5_090_SM
99.324425,3.1306636,CONG5_091_SM
91.24156,27.65452,CONG5_092_SM
105.282265,18.046566,CONG5_093_SM
92.80842,23.08758,CONG5_094_SM
93.719376,31.817999,CONG5_095_SM
90.75709,27.50399,CONG5_096_SM
97.08354,13.652731,CONG5_097_SM
94.46333,23.618261,CONG5_098_SM
63.53994,23.991514,CONG5_099_SM
114.071075,17.314238,CONG5_100_SM
98.99294,2.37111,CONG5_101_SM
96.672134,12.88259,CONG5_102_SM
82.427315,44.392326,CONG5_103_SM
79.47524,7.738711,CONG5_104_SM
95.84122,12.552646,CONG5_105_SM
80.81454,11.575637,CONG5_106_SM
95.38533,27.953033,CONG5_107_SM
98.62901,3.3671398,CONG5_108_SM
95.57507,24.556503,CONG5_109_SM
81.42263,5.844274,CONG5_110_SM
101.58108,10.803835,CONG5_111_SM
94.65732,24.588955,CONG5_112_SM
94.24212,27.12413,CONG5_113_SM
83.91768,45.352074,CONG5_114_SM
86.20481,22.557333,CONG5_115_SM
78.13238,62.056698,CONG5_116_SM
94.73905,29.818375,CONG5_117_SM
95.37616,27.94483,CONG5_118_SM
95.51895,24.59192,CONG5_119_SM
112.516884,17.855816,CONG5_120_SM
100.57604,16.21096,CONG5_121_SM
86.7739,22.951008,CONG5_122_SM
100.28464,3.2559323,CONG5_123_SM
44.749096,21.179295,CONG5_124_SM
98.03864,14.556312,CONG5_125_SM
100.27135,9.790374,CONG5_126_SM
95.1203,30.056713,CONG5_127_SM
95.65299,24.50636,CONG5_128_SM
-25.357693,-24.090483,CONG5_129_SM
89.8556,36.916885,CONG5_130_SM
100.54823,16.204704,CONG5_131_SM
82.11876,5.3881764,CONG5_132_SM
90.75712,27.503029,CONG5_133_SM
94.23257,26.697477,CONG5_134_SM
89.78131,26.737387,CONG5_135_SM
84.46167,5.6774592,CONG5_136_SM
96.685616,13.073429,CONG5_137_SM
85.37379,23.525454,CONG5_138_SM
62.22741,45.91603,CONG5_139_SM
93.32055,31.48296,CONG5_140_SM
95.507065,12.078669,CONG5_141_SM
58.542305,32.845837,CONG5_142_SM
42.360516,21.903065,CONG5_143_SM
82.14437,46.73243,CONG5_144_SM
96.60555,8.927256,CONG5_145_SM
76.894165,5.885545,CONG5_146_SM
53.58269,47.493233,CONG5_147_SM
109.848145,18.701387,CONG5_148_SM
63.678356,45.11505,CONG5_149_SM
109.85794,14.74329,CONG5_150_SM
83.096664,34.334034,CONG5_151_SM
48.68493,79.43511,CONG5_152_SM
45.940163,23.263485,CONG5_153_SM
85.91687,25.580559,CONG5_154_SM
76.73641,4.08133,CONG5_155_SM
101.571396,10.230963,CONG5_156_SM
106.21998,12.57487,CONG5_157_SM
52.924973,17.389814,CONG5_158_SM
109.90241,14.680291,CONG5_159_SM
65.80166,36.472015,CONG5_160_SM
45.048233,36.30597,CONG5_161_SM
46.36851,21.949389,CONG5_162_SM
102.103035,10.515259,CONG5_163_SM
93.05312,33.50425,CONG5_164_SM
65.88447,31.579865,CONG5_165_SM
97.130905,9.768697,CONG5_166_SM
88.12393,26.790947,CONG5_167_SM
53.877193,-2.5827222,CONG5_168_SM
51.45771,37.29448,CONG5_169_SM
68.87738,52.327225,CONG5_170_SM
46.40395,21.963614,CONG5_171_SM
74.1467,64.1746,CONG5_172_SM
90.1318,26.845724,CONG5_173_SM
50.04698,40.56165,CONG5_174_SM
53.009624,81.20558,CONG5_175_SM
77.33848,61.960663,CONG5_176_SM
86.495766,26.772629,CONG5_177_SM
45.953533,23.313028,CONG5_178_SM
77.04363,62.14422,CONG5_179_SM
48.4494,80.154724,CONG5_180_SM
82.9258,34.396896,CONG5_181_SM
100.28829,3.155144,CONG5_182_SM
112.22501,6.283333,CONG5_183_SM
46.71337,38.92563,CONG5_184_SM
102.10369,10.515126,CONG5_185_SM
110.00739,18.400738,CONG5_186_SM
49.9159,81.81562,CONG5_187_SM
93.35031,4.63388,CONG5_188_SM
47.488667,40.22693,CONG5_189_SM
97.279205,26.421139,CONG5_190_SM
86.70014,35.097286,CONG5_191_SM
45.142433,22.637302,CONG5_192_SM
44.861202,36.464813,CONG5_193_SM
78.478485,4.9567013,CONG5_194_SM
49.978073,81.85277,CONG5_195_SM
100.11668,18.238108,CONG5_196_SM
82.776535,3.0076058,CONG5_197_SM
106.2213,12.572551,CONG5_198_SM
42.42333,21.100548,CONG5_199_SM
77.2003,21.699179,CONG5_200_SM
43.383015,35.97792,CONG5_201_SM
89.85686,27.664536,CONG5_202_SM
29.697323,56.707314,CONG5_203_SM
101.584656,13.087151,CONG5_204_SM
101.90139,12.638585,CONG5_205_SM
68.7492,50.282562,CONG5_206_SM
45.93972,23.26332,CONG5_207_SM
81.87778,3.9833288,CONG5_208_SM
78.480064,60.86675,CONG5_209_SM
71.10108,41.05087,CONG5_210_SM
42.670464,21.130768,CONG5_211_SM
102.74466,14.33916,CONG5_212_SM
42.90612,21.313946,CONG5_213_SM
84.85186,8.86326,CONG5_214_SM
-21.600807,36.565586,CONG5_215_SM
70.952995,41.155212,CONG5_216_SM
87.9946,26.437834,CONG5_217_SM
84.41948,28.455404,CONG5_218_SM
81.88194,3.8303192,CONG5_219_SM
48.46305,79.88701,CONG5_220_SM
82.3731,6.507585,CONG5_221_SM
65.27337,27.869709,CONG5_222_SM
80.84942,3.134544,CONG5_223_SM
78.95558,21.121157,CONG5_224_SM
49.04516,80.326805,CONG5_225_SM
57.14351,14.427454,CONG5_226_SM
46.131195,23.975613,CONG5_227_SM
8.477202,52.822727,CONG5_228_SM
108.342545,11.254074,CONG5_229_SM
42.512047,21.81329,CONG5_230_SM
86.92427,26.57678,CONG5_231_SM
77.74718,60.724487,CONG5_232_SM
78.54859,61.061726,CONG5_233_SM
52.781284,38.454506,CONG5_234_SM
70.388435,44.535797,CONG5_235_SM
60.750404,48.998985,CONG5_236_SM
67.2057,42.46359,CONG5_237_SM
61.803635,47.19009,CONG5_238_SM
65.88316,44.600464,CONG5_239_SM
61.46701,47.04311,CONG5_240_SM
60.265583,29.308975,CONG5_241_SM
76.99034,10.726118,CONG5_242_SM
85.30097,25.349691,CONG5_243_SM
75.94491,4.579635,CONG5_244_SM
85.298874,16.307337,CONG5_245_SM
82.316414,6.6795983,CONG5_246_SM
67.525536,37.89691,CONG5_247_SM
105.51817,10.018972,CONG5_248_SM
50.821644,35.380634,CONG5_249_SM
82.740456,19.350769,CONG5_250_SM
72.528206,40.594013,CONG5_251_SM
81.600845,5.141858,CONG5_252_SM
101.25338,12.489101,CONG5_253_SM
71.731346,34.940247,CONG5_254_SM
78.34461,19.989693,CONG5_255_SM
88.1761,25.33615,CONG5_256_SM
85.68235,15.282937,CONG5_257_SM
104.62011,9.951173,CONG5_258_SM
104.57396,9.961815,CONG5_259_SM
101.58423,13.087574,CONG5_260_SM
86.49579,26.774677,CONG5_261_SM
81.351006,5.2347474,CONG5_262_SM
73.2694,24.64573,CONG5_263_SM
102.10272,10.513991,CONG5_264_SM
84.94569,45.44576,CONG5_265_SM
83.38431,17.616438,CONG5_266_SM
86.28906,15.338629,CONG5_267_SM
102.40901,13.251086,CONG5_268_SM
74.9091,45.483475,CONG5_269_SM
77.297905,11.865599,CONG5_270_SM
100.09286,5.261725,CONG5_271_SM
94.139435,6.4505396,CONG5_272_SM
102.29072,9.689931,CONG5_273_SM
85.56687,30.774822,CONG5_274_SM
89.85716,27.665161,CONG5_275_SM
56.25595,-1.3645554,CONG5_276_SM
76.689545,10.833064,CONG5_277_SM
64.691345,14.738338,CONG5_278_SM
59.38383,7.746549,CONG5_279_SM
64.86031,12.373451,CONG5_280_SM
66.32884,7.619107,CONG5_281_SM
67.62572,8.129524,CONG5_282_SM
36.02531,51.937294,CONG5_283_SM
61.310833,13.379001,CONG5_284_SM
65.700134,8.231001,CONG5_285_SM
67.84972,34.931156,CONG5_286_SM
69.38144,34.33253,CONG5_287_SM
52.500954,25.487158,CONG5_288_SM
58.177517,33.8914,CONG5_289_SM
-26.916475,34.120674,CONG5_290_SM
-66.91757,-0.482413,CONG5_291_SM
-66.934364,-8.425728,CONG5_292_SM
-68.52695,55.24578,CONG5_293_SM
81.76144,34.67686,CONG5_294_SM
70.06438,26.345654,CONG5_295_SM
-18.331194,14.555416,CONG5_296_SM
69.95101,26.08752,CONG5_297_SM
-41.16004,19.332478,CONG5_298_SM
58.935596,20.027311,CONG5_299_SM
-41.07635,19.224241,CONG5_300_SM
-26.002047,32.638573,CONG5_301_SM
-48.19664,12.772412,CONG5_302_SM
-68.12702,54.641544,CONG5_303_SM
-75.61706,-2.8149147,CONG5_304_SM
71.141846,37.3156,CONG5_305_SM
-28.793064,45.253777,CONG5_306_SM
81.37661,34.083004,CONG5_307_SM
-34.428192,1.9657327,CONG5_308_SM
71.50268,22.098055,CONG5_309_SM
69.99458,26.198132,CONG5_310_SM
79.679886,32.744637,CONG5_311_SM
-29.518534,-19.13307,CONG5_312_SM
77.139885,12.741862,CONG5_313_SM
62.237076,34.286877,CONG5_314_SM
33.781185,-4.1308026,CONG5_315_SM
72.348625,40.73734,CONG5_316_SM
33.74722,-4.088618,CONG5_317_SM
59.42429,19.806726,CONG5_318_SM
59.324745,45.03019,CONG5_319_SM
65.89408,34.23505,CONG5_320_SM
-31.774435,18.656261,CONG5_321_SM
74.0378,24.784044,CONG5_322_SM
59.464737,19.521782,CONG5_323_SM
84.62001,17.419447,CONG5_324_SM
7.3241777,4.606655,CONG5_325_SM
46.355263,39.62916,CONG5_326_SM
65.1496,42.227566,CONG5_327_SM
67.56353,50.205345,CONG5_328_SM
65.2768,42.28295,CONG5_329_SM
60.97915,38.43152,CONG5_330_SM
54.52839,39.99017,CONG5_331_SM
65.64944,17.061777,CONG5_332_SM
11.970834,63.697277,CONG5_333_SM
72.03202,35.336094,CONG5_334_SM
45.27568,-6.5075955,CONG5_335_SM
61.416546,36.119743,CONG5_336_SM
76.690475,21.09782,CONG5_337_SM
73.25723,42.05016,CONG5_338_SM
75.86293,19.546938,CONG5_339_SM
65.632706,17.103632,CONG5_340_SM
67.58163,4.1878767,CONG5_341_SM
62.30472,44.679047,CONG5_342_SM
100.1176,17.819347,CONG5_343_SM
67.94092,14.344834,CONG5_344_SM
80.06621,20.908201,CONG5_345_SM
69.422424,30.986158,CONG5_346_SM
100.34893,17.901165,CONG5_347_SM
100.259384,17.955212,CONG5_348_SM
75.57988,31.32559,CONG5_349_SM
84.08356,62.218693,CONG5_350_SM
43.047424,25.699575,CONG5_351_SM
41.492294,23.631807,CONG5_352_SM
110.654655,14.439062,CONG5_353_SM
107.844345,11.345813,CONG5_354_SM
110.68088,15.598689,CONG5_355_SM
110.473785,18.657864,CONG5_356_SM
110.76837,17.158268,CONG5_357_SM
112.58388,17.90935,CONG5_358_SM
84.88962,36.03009,CONG5_359_SM
83.84931,4.7270412,CONG5_360_SM
63.22487,24.300077,CONG5_361_SM
68.41509,50.422646,CONG5_362_SM
51.562103,6.792663,CONG5_363_SM
58.680317,40.16936,CONG5_364_SM
58.530113,39.2379,CONG5_365_SM
43.635666,26.101929,CONG5_366_SM
40.97648,22.447115,CONG5_367_SM
60.159298,13.222104,CONG5_368_SM
43.445694,26.697021,CONG5_369_SM
40.271164,29.209581,CONG5_370_SM
86.2934,26.81201,CONG5_371_SM
96.52765,12.609923,CONG5_372_SM
86.100266,19.445017,CONG5_373_SM
88.99821,16.571785,CONG5_374_SM
95.139725,12.57271,CONG5_375_SM
83.30559,17.823805,CONG5_376_SM
94.71581,13.219206,CONG5_377_SM
74.12236,62.836376,CONG5_378_SM
76.50468,22.522411,CONG5_379_SM
89.19074,16.742516,CONG5_380_SM
74.06744,62.94151,CONG5_381_SM
74.09548,62.868332,CONG5_382_SM
95.367645,12.623721,CONG5_383_SM
89.15367,16.67824,CONG5_384_SM
95.29555,12.545978,CONG5_385_SM
40.929035,23.376251,CONG5_386_SM
39.345623,23.778084,CONG5_387_SM
40.13678,25.849396,CONG5_388_SM
88.466125,25.928034,CONG5_389_SM
64.56054,13.64043,CONG5_390_SM
65.01397,13.689921,CONG5_391_SM
41.62035,23.572664,CONG5_392_SM
79.23679,8.72205,CONG5_393_SM
66.49004,29.220938,CONG5_394_SM
68.04249,12.23516,CONG5_395_SM
98.40778,3.4705195,CONG5_396_SM
75.287384,10.029034,CONG5_397_SM
66.59307,37.333103,CONG5_398_SM
78.47841,4.9561753,CONG5_399_SM
76.105446,6.387589,CONG5_400_SM
75.540794,6.3687344,CONG5_401_SM
39.751625,31.094498,CONG5_402_SM
83.58948,44.664196,CONG5_403_SM
41.621098,25.353804,CONG5_404_SM
39.757145,31.106161,CONG5_405_SM
39.748505,30.99226,CONG5_406_SM
62.643528,23.95327,CONG5_407_SM
93.6144,5.57494,CONG5_408_SM
40.147987,29.449858,CONG5_409_SM
40.80241,24.039042,CONG5_410_SM
41.620983,23.573763,CONG5_411_SM
98.00496,2.0362682,CONG5_412_SM
79.35223,13.949071,CONG5_413_SM
76.91377,6.02132,CONG5_414_SM
96.64217,2.141621,CONG5_415_SM
42.7547,21.741014,CONG5_416_SM
54.609745,11.555093,CONG5_417_SM
83.91262,5.9818,CONG5_418_SM
39.122143,23.856092,CONG5_419_SM
84.56607,17.344315,CONG5_420_SM
44.918064,22.89115,CONG5_421_SM
82.3225,5.216838,CONG5_422_SM
67.698814,34.079346,CONG5_423_SM
40.275578,23.732388,CONG5_424_SM
96.729706,2.1657224,CONG5_425_SM
98.077835,2.3871603,CONG5_426_SM
81.167076,8.885351,CONG5_427_SM
78.59756,9.757343,CONG5_428_SM
77.701775,17.557533,CONG5_429_SM
79.10216,4.640618,CONG5_430_SM
86.49292,26.774872,CONG5_431_SM
75.16779,6.4481964,CONG5_432_SM
75.59104,6.5221977,CONG5_433_SM
84.37119,25.03327,CONG5_434_SM
76.54821,6.31614,CONG5_435_SM
51.76849,-10.601147,CONG5_436_SM
76.326454,9.968573,CONG5_437_SM
74.8982,15.044452,CONG5_438_SM
40.182186,23.75173,CONG5_439_SM
80.62244,16.369286,CONG5_440_SM
80.02836,22.501865,CONG5_441_SM
95.452515,12.7424755,CONG5_442_SM
99.50111,7.4032845,CONG5_443_SM
61.73463,25.329908,CONG5_444_SM
96.802055,2.163384,CONG5_445_SM
99.05701,9.067597,CONG5_446_SM
54.06704,47.424984,CONG5_447_SM
60.692673,40.993412,CONG5_448_SM
57.224953,37.99784,CONG5_449_SM
48.001465,41.539257,CONG5_450_SM
54.559288,39.540367,CONG5_451_SM
46.804058,30.723566,CONG5_452_SM
49.862675,40.993965,CONG5_453_SM
47.69246,41.856647,CONG5_454_SM
57.353416,45.999672,CONG5_455_SM
53.846275,48.436302,CONG5_456_SM
51.019135,39.766865,CONG5_457_SM
48.199516,41.339275,CONG5_458_SM
54.52926,39.497673,CONG5_459_SM
53.79883,39.185062,CONG5_460_SM
57.84703,38.313587,CONG5_461_SM
61.640186,15.72605,CONG5_462_SM
80.10489,20.289429,CONG5_463_SM
50.511337,34.655457,CONG5_464_SM
49.673447,34.299717,CONG5_465_SM
64.15057,18.348272,CONG5_466_SM
53.354275,39.183296,CONG5_467_SM
44.24941,33.175198,CONG5_468_SM
79.0564,4.928716,CONG5_469_SM
84.34213,18.834871,CONG5_470_SM
43.81146,35.644375,CONG5_471_SM
44.194798,35.37721,CONG5_472_SM
56.54891,45.6691,CONG5_473_SM
55.322437,34.714417,CONG5_474_SM
56.25707,42.680656,CONG5_475_SM
60.57971,32.719303,CONG5_476_SM
57.16678,41.01252,CONG5_477_SM
50.681973,13.90654,CONG5_478_SM
3.914953,64.32336,CONG5_479_SM
32.506985,1.7701029,CONG5_480_SM
29.862171,56.179756,CONG5_481_SM
11.771962,65.886375,CONG5_482_SM
42.2538,-5.133007,CONG5_483_SM
14.314906,64.19719,CONG5_484_SM
45.289047,-15.099043,CONG5_485_SM
14.589901,65.651474,CONG5_486_SM
32.196285,1.5962688,CONG5_487_SM
21.758574,67.52244,CONG5_488_SM
29.770216,1.9224043,CONG5_489_SM
41.766743,-4.823912,CONG5_490_SM
13.464523,62.630722,CONG5_491_SM
65.46706,4.427313,CONG5_492_SM
61.601456,10.019863,CONG5_493_SM
66.03867,7.093273,CONG5_494_SM
72.32829,34.225815,CONG5_495_SM
75.42698,11.530605,CONG5_496_SM
66.62346,7.182192,CONG5_497_SM
66.13697,16.932497,CONG5_498_SM
74.64577,7.006003,CONG5_499_SM
74.08244,11.660755,CONG5_500_SM
60.271664,13.978807,CONG5_501_SM
65.67389,12.832319,CONG5_502_SM
64.367836,13.507422,CONG5_503_SM
65.422424,17.217798,CONG5_504_SM
51.25442,26.548119,CONG5_505_SM
55.006245,34.36666,CONG5_506_SM
55.229404,32.386974,CONG5_507_SM
50.696877,26.991499,CONG5_508_SM
55.67372,22.670181,CONG5_509_SM
54.4895,30.8165,CONG5_510_SM
55.306934,31.890368,CONG5_511_SM
54.975796,24.935154,CONG5_512_SM
51.855896,26.655153,CONG5_513_SM
59.230957,42.20252,CONG5_514_SM
57.71908,34.287666,CONG5_515_SM
50.638115,44.14919,CONG5_516_SM
52.810253,28.732183,CONG5_517_SM
72.389984,22.133087,CONG5_518_SM
38.44483,-12.042249,CONG5_519_SM
53.607605,-6.104608,CONG5_520_SM
52.47701,-0.8331248,CONG5_521_SM
60.99319,-13.023513,CONG5_522_SM
37.54204,2.960965,CONG5_523_SM
59.430573,19.849241,CONG5_524_SM
62.260105,37.886105,CONG5_525_SM
59.347454,19.83409,CONG5_526_SM
72.65412,21.691444,CONG5_527_SM
61.29037,20.043438,CONG5_528_SM
60.72813,-12.989697,CONG5_529_SM
47.0171,-14.306065,CONG5_530_SM
49.372086,15.423316,CONG5_531_SM
60.242363,-12.162945,CONG5_532_SM
53.65895,-5.3871264,CONG5_533_SM
53.656185,-5.9044495,CONG5_534_SM
83.46329,8.0427065,CONG5_535_SM
60.928772,-12.923897,CONG5_536_SM
56.14623,-7.6897087,CONG5_537_SM
58.060905,22.505491,CONG5_538_SM
60.249474,20.08649,CONG5_539_SM
52.47291,-0.80646247,CONG5_540_SM
73.474,21.857273,CONG5_541_SM
41.77422,-4.8487725,CONG5_542_SM
61.806473,37.496983,CONG5_543_SM
54.036613,-6.2765336,CONG5_544_SM
54.35769,-6.776202,CONG5_545_SM
73.17316,21.89818,CONG5_546_SM
60.41878,20.025143,CONG5_547_SM
51.56609,26.988585,CONG5_548_SM
88.8698,27.44775,CONG5_549_SM
65.052536,23.792566,CONG5_550_SM
102.6715,13.337579,CONG5_551_SM
62.764523,47.63835,CONG5_552_SM
85.95862,15.891199,CONG5_553_SM
95.17787,30.095676,CONG5_554_SM
59.22173,42.367332,CONG5_555_SM
55.522755,45.87863,CONG5_556_SM
18.7133,-2.3969867,CONG5_557_SM
17.919436,65.30824,CONG5_558_SM
60.470192,36.492874,CONG5_559_SM
60.92038,45.94666,CONG5_560_SM
59.78319,37.00243,CONG5_561_SM
52.60244,40.584995,CONG5_562_SM
60.37793,34.99829,CONG5_563_SM
64.25268,24.822603,CONG5_564_SM
61.2971,36.058926,CONG5_565_SM
58.35132,34.17837,CONG5_566_SM
64.14714,12.874516,CONG5_567_SM
31.040998,22.061327,CONG5_568_SM
13.981286,66.71742,CONG5_569_SM
61.69465,38.27093,CONG5_570_SM
64.22383,13.047389,CONG5_571_SM
60.732105,19.93544,CONG5_572_SM
17.262957,64.98642,CONG5_573_SM
42.7407,-5.2721114,CONG5_574_SM
51.137966,48.13635,CONG5_575_SM
13.704971,66.345024,CONG5_576_SM
64.13524,37.83435,CONG5_577_SM
64.019066,13.495508,CONG5_578_SM
18.447815,64.1013,CONG5_579_SM
47.259483,-15.086565,CONG5_580_SM
14.526405,65.41034,CONG5_581_SM
14.720844,64.31846,CONG5_582_SM
65.49382,12.864605,CONG5_583_SM
60.341618,29.4508,CONG5_584_SM
65.249405,38.48499,CONG5_585_SM
64.23046,16.869051,CONG5_586_SM
62.846077,12.896173,CONG5_587_SM
66.89282,13.332579,CONG5_588_SM
65.46365,13.401853,CONG5_589_SM
61.490826,13.442515,CONG5_590_SM
94.95587,9.502398,CONG5_591_SM
94.94121,9.500062,CONG5_592_SM
104.57766,9.963583,CONG5_593_SM
20.689379,63.39372,CONG5_594_SM
11.466365,68.54715,CONG5_595_SM
54.47041,38.62668,CONG5_596_SM
18.191347,65.04117,CONG5_597_SM
53.795033,47.275963,CONG5_598_SM
47.644108,42.41356,CONG5_599_SM
54.43976,38.64324,CONG5_600_SM
58.402542,40.271572,CONG5_601_SM
44.216915,33.19511,CONG5_602_SM
58.546104,40.17543,CONG5_603_SM
53.854374,47.3208,CONG5_604_SM
53.937225,47.46586,CONG5_605_SM
60.62105,32.852604,CONG5_606_SM
64.497154,43.726044,CONG5_607_SM
71.7033,43.939777,CONG5_608_SM
47.786896,41.554325,CONG5_609_SM
47.823437,40.008286,CONG5_610_SM
48.294254,39.42221,CONG5_611_SM
46.803993,40.19155,CONG5_612_SM
94.11741,27.423656,CONG5_613_SM
85.04624,24.924635,CONG5_614_SM
47.33565,40.853065,CONG5_615_SM
81.84463,3.9050596,CONG5_616_SM
81.01927,16.39791,CONG5_617_SM
55.547325,44.464787,CONG5_618_SM
55.547325,44.464787,CONG5_619_SM
53.787453,33.57029,CONG5_620_SM
54.11565,33.773205,CONG5_621_SM
58.710033,45.663254,CONG5_622_SM
55.326717,44.33441,CONG5_623_SM
55.255985,44.23593,CONG5_624_SM
49.187386,40.41614,CONG5_625_SM
54.893444,46.80343,CONG5_626_SM
54.926582,46.359337,CONG5_627_SM
58.22813,45.736584,CONG5_628_SM
55.604584,45.862854,CONG5_629_SM
58.45596,46.655502,CONG5_630_SM
